Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m9-VR-002.txt
Log File Name:                   PAL_d1_m9-VR-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            264474478
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m9-VR-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
13950000	383.766220	1	-1.152386484609	1.028840294005	-0.022964900777	0.070950019315	-0.009378008147	0.000342297749	0.940895150686	N\A	0.132050560749	0.017972850980	0.058514889992	0.010198006079	46	28	
14000000	393.886078	1	-1.530975069407	1.352191185760	-0.082134227449	-0.043386721700	0.023094395608	0.000290592071	0.941844480234	N\A	0.150223738839	0.022068218472	0.059705195024	0.011422675585	50	23	
14050000	396.952210	1	-1.468007467347	1.324370213943	-0.054599130135	-0.055902196158	0.001509101240	0.000233256482	0.952387374170	N\A	0.135037334937	0.019831778214	0.053788665043	0.010681455272	48	27	
14100000	406.861751	1	-1.681974532690	1.530339885222	-0.090960306231	-0.105525106053	0.021371091051	0.000146386553	0.947859600544	N\A	0.123939762444	0.019891065990	0.049802246924	0.010458319304	52	28	
14150000	412.309815	1	-1.538609903597	1.422217631306	-0.071439253069	-0.059573644048	0.005904550327	0.000134688791	0.952483361335	N\A	0.133058962787	0.020042358409	0.047296712224	0.009487928647	48	25	
14200000	387.340888	1	-1.035497790035	0.975004729835	-0.005141515881	0.060493628524	-0.017235287112	0.000171363594	0.945363694325	N\A	0.120020378632	0.017960448757	0.052616017441	0.010073650454	41	27	
14250000	381.318535	1	-1.010024864501	0.936674664581	0.008534415679	0.083735946682	-0.029860907223	0.000200510229	0.931783304600	N\A	0.140506714719	0.018743719789	0.060324432294	0.009699224942	48	27	
14300000	407.842387	1	-1.269419776151	1.205258519488	-0.031117347827	-0.010597913028	-0.008796581196	0.000257712175	0.942929122794	N\A	0.118367346227	0.015283071198	0.053391330568	0.008767713641	41	31	
14350000	373.589566	1	-1.942406476394	1.631023064347	-0.097226018356	-0.168193656137	0.026724754264	0.000319713617	0.933200959646	N\A	0.148879864017	0.021574770990	0.062849816694	0.011518451865	58	21	
14400000	383.195576	1	-1.143973137986	1.016132931086	-0.029422892352	0.103983510331	-0.013027560580	0.000304399725	0.950578767987	N\A	0.122226845837	0.018534777464	0.047504121997	0.009643880169	55	25	
14450000	395.446721	1	-1.337575505548	1.144492152579	-0.035752819626	0.023006996025	-0.003341278332	0.000291248523	0.941413064129	N\A	0.134992246328	0.020689434756	0.054275399790	0.010898026336	57	22	
14500000	382.521814	1	-1.581703937454	1.340257026497	-0.063304289783	-0.057236960725	0.011494099518	0.000392355959	0.943615960142	N\A	0.134845396950	0.020801532624	0.054583250086	0.010679466918	46	32	
14550000	395.169730	1	-1.152155378645	1.009861799247	-0.026334569241	0.088379677107	-0.009185603310	0.000359458847	0.937597575178	N\A	0.144508462988	0.019142503681	0.063622307648	0.010553539211	50	25	
14600000	406.553525	1	-1.179834120408	1.100920929263	-0.016081340311	0.013226746732	-0.016512573796	0.000272865397	0.944838525489	N\A	0.124024992201	0.017197895224	0.053575085509	0.009481799571	48	26	
14650000	406.387705	1	-0.518452591291	0.636249559299	0.042802417881	0.171362584980	-0.038964108876	0.000367496710	0.940411903959	N\A	0.119628210014	0.015882809396	0.053515898083	0.009293193477	41	29	
14700000	412.721888	1	-1.015396387248	1.022582210908	-0.009900895419	0.014163921285	-0.011578969690	0.000248273397	0.943162270896	N\A	0.121670718039	0.017670248307	0.054589273504	0.009892714866	52	29	
14750000	418.490621	1	-0.932184074872	0.996822487459	-0.000815312591	0.004420866145	-0.013415455883	0.000216936550	0.947709140628	N\A	0.113481439864	0.015821990891	0.051924947681	0.009341634296	55	31	
14800000	411.589501	1	-1.208289672418	1.105435088108	-0.013079214953	0.029177849057	-0.022909710584	0.000151648723	0.941686761624	N\A	0.109298237811	0.013619262846	0.052630361749	0.008139124586	45	31	
14850000	390.416734	1	-1.008839873988	0.995459319544	-0.002628306156	0.012291939900	-0.014928355440	0.000097521086	0.944660799981	N\A	0.133246620591	0.019428960646	0.054066516045	0.009505302557	50	29	
14900000	403.137258	1	-1.484343304058	1.235039996955	-0.042003276205	0.020443945486	-0.009407496306	0.000175151088	0.945639875418	N\A	0.128079272340	0.017121388872	0.055672625280	0.009214721857	46	33	
14950000	388.711038	1	-1.326469786326	1.199088613963	-0.041901666811	-0.038799343847	0.004730225249	0.000168575730	0.950314332577	N\A	0.100806105894	0.016764160260	0.042208641426	0.009836238376	43	28	
15000000	401.025813	1	-1.041147349573	1.052378194669	-0.020751214881	0.060662223296	-0.017647653367	0.000200627990	0.943223487124	N\A	0.149986886964	0.020506153504	0.061844415102	0.010766358057	46	29	
15050000	413.005002	1	-1.231754913431	1.182529461235	-0.037770688365	0.023408800796	-0.010002025017	0.000171061543	0.944518593838	N\A	0.120371492911	0.017660369655	0.053096622074	0.010022004265	55	22	
15100000	385.657501	1	-1.145122423837	1.046204809252	-0.034955355332	0.092094225657	-0.007445025285	0.000253894476	0.931209765154	N\A	0.144135635924	0.020570509794	0.057281847532	0.010534791541	41	27	
15150000	401.982122	1	-1.130966419064	1.139171166201	-0.030230621441	-0.009937678004	-0.002441357793	0.000200086418	0.953103975634	N\A	0.120180276674	0.017616060392	0.050055849721	0.009282977308	61	26	
15200000	411.328617	1	-1.381118337627	1.332027584500	-0.067972621465	0.013469668736	0.003574037861	0.000192866117	0.948958306444	N\A	0.115860394172	0.017936507928	0.047558864408	0.009556345804	45	28	
15250000	392.394720	1	-1.825371369271	1.512361566697	-0.094970310454	-0.074449289187	0.018031406749	0.000269011056	0.937209344426	N\A	0.139731892017	0.020219785428	0.059609094705	0.010926239260	46	26	
15300000	394.043599	1	-1.541118078570	1.360417459900	-0.074989271515	-0.044396651947	0.011542508107	0.000277900469	0.939474602200	N\A	0.123349373816	0.017789728383	0.053373273445	0.009889007216	49	28	
15350000	399.690209	1	-1.487947847048	1.256001969288	-0.068608648612	0.006630602933	0.013807527245	0.000292451156	0.950467958473	N\A	0.117760125625	0.018181662018	0.048414380996	0.009701253739	54	26	
15400000	407.965394	1	-1.752227845186	1.225387242784	-0.041245482307	0.035702675295	-0.017927155044	0.000289226279	0.970230154039	N\A	0.087748470625	0.013792610339	0.027089462642	0.007102612955	46	22	
15450000	398.494635	1	-1.187638976840	1.067884534259	-0.027226846931	0.053948326089	-0.009967703390	0.000638849365	0.944792881246	N\A	0.127089423912	0.016750123535	0.057036611413	0.009291712760	47	20	
15500000	400.816210	1	-1.603095795380	1.419864061527	-0.070120943415	-0.111128013941	0.015049290040	0.000182178557	0.948201412812	N\A	0.116523376348	0.016922621740	0.048384998930	0.008904935613	56	30	
15550000	401.688532	1	-1.592717623187	1.447238869330	-0.093400840616	-0.007160934782	0.012674867644	0.000233905046	0.941904139988	N\A	0.144088391214	0.021120424613	0.059002005745	0.011149190630	40	38	
15600000	399.396747	1	-1.437623074526	1.286855574106	-0.062871117744	0.006363866193	0.001831118599	0.000139451915	0.944334456201	N\A	0.141329406478	0.020616365502	0.060280903730	0.011513118877	52	27	
15650000	402.475929	1	-1.049282264226	1.059974014412	-0.018440273670	0.035675963037	-0.014675015435	0.000395834119	0.948003739183	N\A	0.121286035719	0.018964741654	0.045101998287	0.009364475904	39	33	
15700000	407.172187	1	-1.095593120941	1.125541175018	-0.023174049311	0.007605895889	-0.013920050432	0.000305903173	0.947181876707	N\A	0.115719496270	0.017958526974	0.047849467866	0.008974749633	58	40	
15750000	394.984918	1	-1.263039526748	1.196401839492	-0.046585268682	0.065324956113	-0.006662401513	0.000165186935	0.943719913497	N\A	0.127970589127	0.017808322363	0.055313052161	0.009671045305	58	24	
15800000	402.431465	1	-0.980339861839	0.912765062685	0.003512856716	0.123144102982	-0.025822419497	0.000249138503	0.938988699284	N\A	0.126939117178	0.018162917221	0.055088015880	0.009962794101	54	26	
15850000	387.525130	1	-1.467626351851	1.190709860774	-0.032159770907	-0.037694272108	-0.001520775467	0.000368148619	0.942024606660	N\A	0.123358498967	0.016547495028	0.054244197248	0.009377333591	47	28	
15900000	394.404335	1	-1.520607490640	1.220231781648	-0.035278980345	-0.021204934450	-0.006544631176	0.000268345619	0.949183922163	N\A	0.137309660062	0.019576669626	0.056983061274	0.010601750766	70	24	
15950000	405.158855	1	-1.009487445366	0.970224109254	-0.014655126763	0.096159811395	-0.019101321699	0.000234014028	0.945640265159	N\A	0.110311554998	0.014063655639	0.053222672489	0.008649739714	64	37	
16000000	389.358952	1	-0.957700095987	0.810555020066	0.016163914256	0.116967484795	-0.027503030805	0.000170855125	0.941919870337	N\A	0.122584350270	0.016565232651	0.055634635490	0.009045384193	35	24	
16050000	409.116197	1	-1.557673165018	1.241160339486	-0.044598696990	0.016836531040	-0.007131160774	0.000246415549	0.943567148253	N\A	0.124037769052	0.017648226367	0.054705309923	0.010110317465	50	28	
16100000	384.768986	1	-1.187041019252	0.979581444470	-0.010135247591	0.119022583795	-0.028038164384	0.000377063558	0.940952803909	N\A	0.138737805989	0.020347764685	0.057840275265	0.011149866896	46	27	
16150000	413.500547	1	-1.585899753207	1.282863529260	-0.069037344859	0.029264037781	0.009955587655	0.000434095471	0.945277225745	N\A	0.119581548793	0.016738083798	0.052056141093	0.009424057337	34	26	
16200000	406.011915	1	-1.021765490251	1.078820204261	-0.028413705240	0.033324073897	-0.003302751252	0.000225028442	0.949959301113	N\A	0.120789608665	0.016523143593	0.052007615816	0.009351713593	50	31	
16250000	390.395706	1	-1.105404317539	0.980334621930	-0.004249720797	0.096443769630	-0.028158394709	0.000276688754	0.945813792979	N\A	0.146018947209	0.021033540359	0.059953532190	0.011345653078	40	28	
16300000	390.770493	1	-1.376492044862	1.136117364967	-0.032630053870	0.037796977686	-0.008873202767	0.000284674755	0.947108213748	N\A	0.124909782822	0.019484953967	0.054259704001	0.010722833366	46	24	
16350000	400.911946	1	-0.705612334871	0.827215079588	-0.010802248414	0.214424954100	-0.027923045722	0.000304255495	0.944959874468	N\A	0.141626811542	0.019344975297	0.063212728718	0.011223750639	44	28	
16400000	381.419261	1	-1.431916054805	1.198676746894	-0.055490665568	0.067855236327	-0.005884203342	0.000602037570	0.946975945298	N\A	0.138048790865	0.017842035827	0.064321500571	0.011177758669	50	31	
16450000	383.696712	1	-1.354379795758	1.185372167248	-0.038220022434	-0.022668466398	-0.001416769600	0.000422300516	0.946952451286	N\A	0.143636399804	0.020248275362	0.062243978850	0.011828051619	43	30	
16500000	389.458449	1	-1.512514351972	1.197146462389	-0.050096042659	0.060685871219	-0.005031066406	0.000380501537	0.940772891123	N\A	0.148751659427	0.022467446800	0.061974134091	0.012402020137	47	26	
16550000	400.582670	1	-1.315342533852	1.187100884138	-0.044768626516	0.024360126559	-0.007872179054	0.000189809272	0.946362823721	N\A	0.127099878280	0.019219675501	0.050868740004	0.010154367579	43	30	
16600000	401.205820	1	-1.321790176691	1.073947469089	-0.020761100093	0.039653746314	-0.008777562696	0.000370073366	0.943703841403	N\A	0.124418450812	0.017040810420	0.056499374149	0.009899080732	48	27	
16650000	388.581589	1	-1.389107094727	1.214543822534	-0.047669638626	0.031998318617	-0.003562990467	0.000772960358	0.945808057046	N\A	0.131289729077	0.018852374572	0.054637767471	0.009728589833	41	24	
16700000	403.190517	1	-1.217548873319	1.176607491304	-0.034331677381	0.012194872477	-0.006693057518	0.000162395238	0.940008880160	N\A	0.129824815374	0.019243909351	0.053221848804	0.009775055832	45	29	
16750000	384.607050	1	-0.989422251511	1.002654256808	-0.020212775426	0.069057364339	-0.006941049865	0.000412703446	0.941134192429	N\A	0.122789662321	0.016510630244	0.058181548779	0.009891277475	52	22	
16800000	382.452310	1	-1.535516150902	1.341020086893	-0.069468804137	0.003923916326	0.004855992093	0.000099251281	0.936641363111	N\A	0.130626028587	0.020385669086	0.051704042381	0.010630564368	38	29	
16850000	389.908595	1	-1.239960088571	1.085490092972	-0.022691966058	0.059954242995	-0.016402462372	0.000160941942	0.946379227680	N\A	0.130347409336	0.017204410593	0.058706932802	0.009248405624	52	32	
16900000	392.321700	1	-1.428410681102	1.088019584104	-0.036460692832	0.131879861369	-0.019668106364	0.000282061602	0.942455386472	N\A	0.140657530146	0.019190758557	0.061395675744	0.010706536741	51	33	
16950000	397.639551	1	-1.124576825734	0.908766422979	0.001953133863	0.108944290158	-0.023079133191	0.000289222116	0.938446134384	N\A	0.128869392579	0.018090006207	0.055050899481	0.009934400686	33	28	
17000000	383.811827	1	-1.055997821364	0.915035122609	0.006957035720	0.049161983184	-0.022467971379	0.000492545392	0.940636319078	N\A	0.150878250789	0.023188489224	0.059342598479	0.011584548428	42	24	
17050000	391.852741	1	-1.870149510618	1.506667667022	-0.092374165591	-0.061150575201	0.017564210104	0.000357011323	0.947468482869	N\A	0.129441329532	0.019824114364	0.053072873856	0.010055172036	51	28	
17100000	405.033036	1	-1.768809586746	1.446317924417	-0.082490765800	-0.086698885358	0.022937818988	0.000230729895	0.944239495905	N\A	0.114573739470	0.016863772496	0.048621067262	0.009198434208	46	27	
17150000	382.687223	1	-1.031341424547	0.848503577107	0.013248128233	0.135889604045	-0.035240082597	0.000553098721	0.946819282170	N\A	0.130548813660	0.017684419663	0.057436612644	0.010365800400	41	20	
17200000	376.204477	1	-0.750621002232	0.688662826896	0.024976143276	0.192632026987	-0.035806308378	0.000429121734	0.934269278693	N\A	0.133880084829	0.017321780901	0.059820522671	0.009346317719	45	16	
17250000	404.567745	1	-1.302765994468	1.126256498569	-0.039851679729	0.014453388117	0.002282217975	0.000378812956	0.936908693265	N\A	0.152281501315	0.022567320127	0.063118118092	0.012088040328	41	18	
17300000	403.173596	1	-1.191203414899	1.102864229446	-0.030234323591	0.026697316279	-0.004805638955	0.000210409015	0.943128634759	N\A	0.105158189461	0.013530809512	0.051903448054	0.008169272846	62	31	
17350000	397.354627	1	-1.405179677974	1.266601585079	-0.060326332318	0.008812755745	0.003308594605	0.000220253695	0.935367608711	N\A	0.123340521847	0.018314711287	0.052135011465	0.009714940502	32	21	
17400000	391.479781	1	-1.144485421847	1.075936441721	-0.035319945261	0.071841653983	-0.007138145045	0.000319002789	0.948127973052	N\A	0.131877436288	0.020295905375	0.055744377102	0.011055126969	49	38	
17450000	412.414975	1	-1.428547466016	1.314117649308	-0.047883919273	-0.045758359191	0.001482123278	0.000309794718	0.951105513295	N\A	0.104965740847	0.018077040735	0.040673982205	0.009540844096	57	28	
17500000	393.719461	1	-1.087808696447	0.987548943571	-0.025168469899	0.106507395468	-0.017850740134	0.000426613567	0.940813634605	N\A	0.141287659303	0.020415327998	0.058563161965	0.011010058342	49	26	
17550000	383.182159	1	-1.234841728342	1.110495676990	-0.032590149727	0.025768899558	-0.006853578686	0.000133549622	0.939797124402	N\A	0.144916031638	0.021186600157	0.058913389757	0.010746691164	56	23	
17600000	369.587895	1	-1.313936946149	1.105678467342	-0.044817535185	0.078538826080	-0.000567663775	0.000468685003	0.936055479000	N\A	0.165335967808	0.023480498491	0.068923891574	0.012742295931	45	20	
17650000	399.087565	1	-1.469274454517	1.198193722293	-0.051603728999	0.022888608998	0.004661340777	0.000426071902	0.943163051905	N\A	0.141426587747	0.019314337672	0.061103796942	0.011219392857	52	32	
17700000	392.399339	1	-1.244890630133	1.021876778779	-0.018575914673	0.060257391051	-0.009144813186	0.000322127008	0.938342676106	N\A	0.130505396158	0.018337459913	0.057445262957	0.010286232966	41	28	
17750000	391.112543	1	-1.120279659244	1.102291975362	-0.023108459906	-0.004317335305	-0.002641401384	0.000161637885	0.939083972074	N\A	0.140676014738	0.020536089004	0.056388998966	0.010792319651	51	28	
17800000	404.035405	1	-1.410581015154	1.294676720514	-0.045535954659	-0.047629638879	-0.001497923637	0.000164473310	0.945013573307	N\A	0.133381078543	0.019339652046	0.056498311421	0.010762781712	51	30	
17850000	406.345402	1	-1.109971171385	1.117805329542	-0.026885541464	0.033852872100	-0.012787199756	0.000135939473	0.945035861206	N\A	0.132282737175	0.019646724184	0.054043611880	0.009304974654	54	30	
17900000	409.786882	1	-1.308636691904	1.305138999924	-0.072835359245	-0.002836292715	0.010528772462	0.000229617752	0.957777803697	N\A	0.097982081513	0.016788457321	0.038037457691	0.008787164607	47	31	
17950000	404.938277	1	-1.441093912435	1.171698114410	-0.035602074890	0.017009318917	-0.008023582152	0.000344712395	0.943454807571	N\A	0.138196667523	0.019688024336	0.059011782299	0.010743280245	49	30	
18000000	379.528647	1	-0.992323219499	0.910530432649	-0.007106821336	0.122804022427	-0.022447349378	0.000357329728	0.940416953936	N\A	0.128279367564	0.016412923558	0.060365092800	0.009871455859	41	28	
18050000	396.480077	1	-1.806944757013	1.463476479817	-0.075473977552	-0.103731344730	0.011622108616	0.000405490275	0.949014079021	N\A	0.109896543021	0.017814780049	0.043988976065	0.009564110919	50	30	
18100000	389.641793	1	-0.852615044229	0.865618591533	0.014596768779	0.093290244720	-0.025990760265	0.000164689663	0.936362191095	N\A	0.113394981156	0.014687746575	0.055070719494	0.009052129960	36	26	
18150000	403.554847	1	-1.355677139750	1.134538647693	-0.027155440118	0.023049917759	-0.012150068977	0.000347595335	0.944896529236	N\A	0.114536838111	0.015598774994	0.052464440162	0.008753204905	40	31	
18200000	390.301807	1	-1.706211204438	1.527151669004	-0.076646081051	-0.109707579138	0.008480173332	0.000213905472	0.944924024740	N\A	0.140073797807	0.020598169683	0.060487386358	0.011170573475	47	31	
18250000	378.328839	1	-1.488893030479	1.283344301609	-0.066162905411	-0.015246264545	0.015426288460	0.000311797003	0.936475514016	N\A	0.146971559331	0.022061695324	0.060040722701	0.011530003002	35	27	
18300000	404.093071	1	-1.509319810899	1.244406667215	-0.058594945578	-0.012459686911	0.008896421417	0.000254716408	0.949352689509	N\A	0.114923398946	0.017334861128	0.048404712104	0.009299221690	45	31	
18350000	406.304917	1	-1.442997418611	1.142935895472	-0.036748732263	0.067040061086	-0.016839742552	0.000293152649	0.942787908506	N\A	0.141298561255	0.020778615499	0.056693753152	0.010762729074	38	29	
18400000	378.814125	1	-2.061886662882	1.720731533755	-0.118588244839	-0.196999269354	0.038505610747	0.000334953741	0.938575701779	N\A	0.150589853559	0.021975513777	0.060190172939	0.010566770823	43	22	
18450000	392.344789	1	-1.549510157539	1.264925919178	-0.066920901903	0.013779393840	0.005791654093	0.000339937590	0.937099308815	N\A	0.145655230079	0.021724809094	0.060602924758	0.011876378532	47	31	
18500000	396.864262	1	-1.289969664640	0.991730786459	0.000135506369	0.069273826313	-0.025451657623	0.000941692171	0.950935036812	N\A	0.120709716878	0.016902654974	0.053461173239	0.009913628453	49	37	
18550000	387.680886	1	-1.391476661501	1.234060888151	-0.051209608710	-0.048644720925	0.012480090862	0.000308952610	0.940697185430	N\A	0.153135227705	0.022524926048	0.062635320807	0.012167379990	46	33	
18600000	385.574831	1	-1.495159752205	1.244656758766	-0.054141317789	0.013168884226	-0.003622406983	0.000360479851	0.936143700540	N\A	0.135309299451	0.019235499454	0.054799594532	0.009775952804	45	29	
18650000	408.004185	1	-1.512686455255	1.207709066118	-0.045244275235	0.003040183277	-0.000905885081	0.000257139631	0.945317395436	N\A	0.132998122162	0.019426892495	0.056139711917	0.010564001007	44	27	
18700000	399.530950	1	-1.376875631865	1.134367839211	-0.043904487881	0.079453977854	-0.006991733400	0.000407453756	0.945751562823	N\A	0.111876931243	0.017131977429	0.051869754563	0.010189531821	44	31	
18750000	387.503003	1	-2.267170949780	1.748728613083	-0.119792494893	-0.183631347625	0.035405575556	0.000338410634	0.936863822369	N\A	0.141531977565	0.021122109555	0.058030674512	0.011236754426	49	24	
18800000	386.856445	1	-1.322000035703	1.155200067726	-0.038406702018	0.049868007319	-0.013600929031	0.000475000165	0.942504918748	N\A	0.148515876681	0.020670927459	0.060379213436	0.010888681231	68	28	
18850000	403.458280	1	-1.344500878395	1.031428990220	-0.016735432841	0.044517743960	-0.009632992049	0.000389384463	0.943076409130	N\A	0.132864489133	0.016678631856	0.061292061444	0.009720312414	50	23	
18900000	380.459672	1	-1.175071583189	1.095838185750	-0.017531125754	0.000299936872	-0.009501054200	0.000393582539	0.941359923750	N\A	0.132347114950	0.020070109270	0.055696063310	0.010237274328	49	23	
18950000	380.500318	1	-1.044730612892	1.005921451803	-0.000328023700	0.045375347808	-0.019801398626	0.000185762293	0.937413242047	N\A	0.116295785908	0.016174407074	0.054527572165	0.009613419513	58	17	
19000000	397.038260	1	-0.929332129654	0.879212289920	0.011457624436	0.121138479786	-0.030029895918	0.000237130284	0.936284894557	N\A	0.113314472042	0.014578438388	0.054134050345	0.008735574467	47	28	
19050000	392.544805	1	-1.372930965198	1.266967060886	-0.040573783076	-0.054270393653	0.000887696631	0.000265567059	0.946185882184	N\A	0.118738787961	0.018062643015	0.051911800145	0.009922750174	50	31	
19100000	382.963155	1	-1.591849714036	1.333081151487	-0.053949516476	-0.067320497072	0.004245145255	0.000200289480	0.943136967178	N\A	0.151589342791	0.020522275980	0.061990184956	0.010551569994	53	25	
19150000	376.293914	1	-0.969975773571	0.938205113207	-0.010830010574	0.122310889954	-0.023096919265	0.000225981650	0.937824122069	N\A	0.132927015462	0.017924769431	0.057863240914	0.009762672012	49	27	
19200000	407.268901	1	-1.364408688934	1.235478583638	-0.050766223338	0.009954635025	0.000271514631	0.000257119782	0.949392358882	N\A	0.120968080264	0.015910616237	0.055260969225	0.009314179734	59	39	
19250000	411.107187	1	-0.922175603564	0.953400878942	-0.022201797614	0.172391268632	-0.022212711457	0.000219928843	0.948599497777	N\A	0.140470942578	0.020825155726	0.056253370331	0.010766529613	56	28	
19300000	405.776399	1	-1.025102779760	0.961716333824	0.010723784218	0.030704381568	-0.016608586459	0.000561520464	0.948036681807	N\A	0.105927151108	0.015891486908	0.048856787794	0.009342138630	36	22	
19350000	401.215147	1	-1.100145627572	1.120916592092	-0.042027040316	0.032285218906	0.004318534126	0.000272951072	0.946650606831	N\A	0.135299380751	0.019237334002	0.057558843578	0.010481616174	45	28	
19400000	413.389691	1	-1.478557649335	1.382889385799	-0.072340455151	-0.035912989874	0.005655092249	0.000200953805	0.945436673201	N\A	0.123897540850	0.017822216060	0.051124169014	0.009497243958	42	26	
19450000	409.958353	1	-1.420301199064	1.189425050661	-0.031710932898	-0.006719305315	-0.007291095571	0.000148102006	0.950683857795	N\A	0.111283906590	0.015217848409	0.050528353852	0.008746969649	50	29	
19500000	413.241041	1	-1.315650591670	1.260678549879	-0.038771778330	-0.057795877971	-0.000647040364	0.000105928684	0.947183224936	N\A	0.123147069241	0.020181110459	0.045908308177	0.009879207995	54	33	
19550000	405.312455	1	-1.298800179783	1.283295091310	-0.068335675946	0.005837555339	0.013893370367	0.000252637280	0.956563637270	N\A	0.106699005270	0.016303736697	0.045686964414	0.009180856055	49	31	
19600000	392.850478	1	-1.499077990080	1.453851793225	-0.068217846085	-0.126941435970	0.012917249583	0.000293388562	0.950693281124	N\A	0.107133759173	0.016537545413	0.046738730042	0.009240331491	38	26	
19650000	405.384826	1	-1.132611763762	1.133862201109	-0.034043019743	0.053512486982	-0.010212183198	0.000443152077	0.947927387232	N\A	0.108422908341	0.016169590910	0.046203217459	0.008677536579	49	28	
19700000	412.290498	1	-1.015725464378	1.045342263748	-0.016628246032	0.043383300574	-0.014049260180	0.000126753546	0.949003069605	N\A	0.102508905242	0.014335510893	0.044244643344	0.007889404360	47	26	
19750000	397.936831	1	-1.722062617818	1.505501975227	-0.078217030472	-0.126895960692	0.017368375400	0.000198481476	0.941016788025	N\A	0.118548606592	0.018965928425	0.048727696444	0.010050160192	53	36	
19800000	401.604032	1	-1.616265555194	1.380774205633	-0.068785550582	-0.072148272352	0.012713489220	0.000265862942	0.939576274508	N\A	0.128390993009	0.019890740853	0.053368758477	0.010565188796	43	21	
19850000	399.367640	1	-1.210171630154	1.037416331160	-0.012234268465	0.035860819886	-0.015496744704	0.000395774893	0.946453403939	N\A	0.124025664629	0.016228016246	0.055822214885	0.009115282799	44	31	
19900000	401.040137	1	-0.976760597639	0.839992202227	-0.002834701779	0.182681345004	-0.025686982113	0.000319004056	0.947663807018	N\A	0.140551193872	0.020065425418	0.059048302511	0.010909011251	51	26	
19950000	392.048165	1	-1.406704070723	1.187291793505	-0.029718302035	-0.008090111607	-0.011215522517	0.000228554400	0.936734876237	N\A	0.133017635544	0.018103397388	0.059139466305	0.009906097994	32	32	
20000000	421.352477	1	-1.547385717020	1.468998765685	-0.082970999534	-0.098772520217	0.019298619567	0.000346536641	0.946851346527	N\A	0.116107971524	0.018350924970	0.047801650021	0.009272297510	55	19	
20050000	398.459117	1	-1.188774577032	1.184214527086	-0.050622918930	0.031515605307	-0.003196811073	0.000207043543	0.948658823625	N\A	0.145875524878	0.021067772223	0.056579672345	0.010535615750	52	38	
20100000	388.150094	1	-1.627357510620	1.296399559165	-0.060072927559	-0.084737168193	0.020630709465	0.000264166282	0.941655762428	N\A	0.141961207349	0.020760863442	0.058619103798	0.010701149694	45	26	
20150000	395.465587	1	-1.442340893847	1.274547398520	-0.062769890654	-0.016186978032	0.010929019924	0.000365528116	0.936858933475	N\A	0.142367888520	0.020218195437	0.061501780196	0.011215486313	37	24	
20200000	405.988325	1	-1.276137612138	1.057703968773	-0.028932302379	0.098241243421	-0.013390425638	0.000281423610	0.943327637905	N\A	0.136691606364	0.019460746614	0.057673134769	0.010329999487	53	22	
20250000	399.363955	1	-1.353107668571	1.201916636187	-0.034087173550	-0.021449072460	-0.001369719725	0.000326054422	0.947718577987	N\A	0.122905934344	0.016793067587	0.054610488034	0.009525907274	61	27	
20300000	397.757615	1	-1.141116830266	1.057211716495	-0.030035499896	0.067696868779	-0.010932767579	0.000281172997	0.940897415560	N\A	0.137860111779	0.019367606798	0.058926195827	0.010644137522	44	21	
20350000	380.196847	1	-1.014178542207	0.942654939500	-0.003866055249	0.072133707741	-0.016970190164	0.000217108993	0.934480553259	N\A	0.131919564581	0.018757341727	0.056660496204	0.009893682747	59	22	
20400000	410.516427	1	-1.370308578043	1.154776433950	-0.041736421073	0.057533199796	-0.007345362719	0.000235111709	0.945958753995	N\A	0.119156247886	0.017582187273	0.050715935643	0.009372640786	42	32	
20450000	393.781485	1	-1.401234156775	1.263579750095	-0.045367506619	0.030264857018	-0.014663336408	0.000148144509	0.938366180394	N\A	0.137690472392	0.019210075210	0.060065764169	0.011301087807	53	31	
